state,year,district,candidate ID,party code,candidate incumbency,candidate votes won,won election?,total votes,dem votes,rep_votes,other_votes,candidate name
WI,2012,26,"HELMKE, MIKE",100,0,14257,0,117381,101401,15018,962,"HELMKE, MIKE"
WI,2012,26,SCATTERING,600,0,19,0,117381,101401,15018,962,SCATTERING
WI,2012,27,"BAUER, STEVEN H.",100,0,13148,0,31269,13148,18101,20,"BAUER, STEVEN H."
WI,2012,27,"KESTELL, STEVE",200,1,18101,1,31269,13148,18101,20,"KESTELL, STEVE"
WI,2012,27,SCATTERING,600,0,20,0,31269,13148,18101,20,SCATTERING
WI,2012,28,"BEVER, ADAM T.",100,0,12347,0,124251,47400,76719,132,"BEVER, ADAM T."
WI,2012,28,SCATTERING,600,0,29,0,124251,47400,76719,132,SCATTERING
WI,2012,28,"SEVERSON, ERIK",200,1,15865,1,124251,47400,76719,132,"SEVERSON, ERIK"
WI,2012,29,"MURTHA, JOHN",200,1,15237,1,27287,12004,15237,46,"MURTHA, JOHN"
WI,2012,29,SCATTERING,600,0,46,0,27287,12004,15237,46,SCATTERING
WI,2012,29,"SWANSON, JIM",100,0,12004,0,27287,12004,15237,46,"SWANSON, JIM"
WI,2012,30,"KNUDSON, DEAN",200,1,17261,1,110142,56606,53439,97,"KNUDSON, DEAN"
WI,2012,30,"ODEEN, DIANE",100,0,13657,0,110142,56606,53439,97,"ODEEN, DIANE"
WI,2012,30,SCATTERING,600,0,20,0,110142,56606,53439,97,SCATTERING
WI,2012,31,"LOUDENBECK, AMY",200,1,16463,1,29151,12653,16463,35,"LOUDENBECK, AMY"
WI,2012,31,SCATTERING,600,0,35,0,29151,12653,16463,35,SCATTERING
WI,2012,31,"SCHROEDER, RYAN J.",100,0,12653,0,29151,12653,16463,35,"SCHROEDER, RYAN J."
WI,2012,32,"AUGUST, TYLER",200,1,15586,1,115063,61981,52131,951,"AUGUST, TYLER"
WI,2012,32,"PETERSON, KIM M.",100,0,10828,0,115063,61981,52131,951,"PETERSON, KIM M."
WI,2012,32,SCATTERING,600,0,33,0,115063,61981,52131,951,SCATTERING
WI,2012,32,"STOLOW, DAVID",400,0,847,0,115063,61981,52131,951,"STOLOW, DAVID"
WI,2012,33,"NASS, STEPHEN L.",200,1,18891,1,30087,10229,18891,967,"NASS, STEPHEN L."
WI,2012,33,SCATTERING,600,0,22,0,30087,10229,18891,967,SCATTERING
WI,2012,33,"VIRGIL, TERRY",400,0,945,0,30087,10229,18891,967,"VIRGIL, TERRY"
WI,2012,33,"WOODS, SCOTT ALLAN",100,0,10229,0,30087,10229,18891,967,"WOODS, SCOTT ALLAN"
WI,2012,34,"ALBANO, TODD",400,0,791,0,34016,12297,19442,2277,"ALBANO, TODD"
WI,2012,34,"FITZPATRICK, KEVIN M.",400,0,1469,0,34016,12297,19442,2277,"FITZPATRICK, KEVIN M."
WI,2012,34,SCATTERING,600,0,17,0,34016,12297,19442,2277,SCATTERING
WI,2012,34,"SWEARINGEN, ROB",200,0,19442,1,34016,12297,19442,2277,"SWEARINGEN, ROB"
WI,2012,34,"VANBUREN, MERLIN",100,0,12297,0,34016,12297,19442,2277,"VANBUREN, MERLIN"
WI,2012,35,"CZAJA, MARY",200,0,15481,1,29045,12149,15481,1415,"CZAJA, MARY"
WI,2012,35,"KOTH, KEVIN",100,0,12149,0,29045,12149,15481,1415,"KOTH, KEVIN"
WI,2012,35,SCATTERING,600,0,18,0,29045,12149,15481,1415,SCATTERING
WI,2012,35,"TJUGUM, PATRICK K.",400,0,1397,0,29045,12149,15481,1415,"TJUGUM, PATRICK K."
WI,2012,36,"KEGLEY, DOROTHY",100,0,10997,0,26902,10997,15886,19,"KEGLEY, DOROTHY"
WI,2012,36,"MURSAU, JEFFREY L.",200,1,15886,1,26902,10997,15886,19,"MURSAU, JEFFREY L."
WI,2012,36,SCATTERING,600,0,19,0,26902,10997,15886,19,SCATTERING
WI,2012,37,"ARNOLD, MARY I.",100,0,13289,0,29172,13289,15799,84,"ARNOLD, MARY I."
WI,2012,37,"JAGLER, JOHN",200,0,15799,1,29172,13289,15799,84,"JAGLER, JOHN"
WI,2012,37,SCATTERING,600,0,84,0,29172,13289,15799,84,SCATTERING
WI,2012,38,"KLEEFISCH, JOEL",200,1,19181,1,32781,12795,19181,805,"KLEEFISCH, JOEL"
WI,2012,38,"MICHALAK, SCOTT",100,0,12795,0,32781,12795,19181,805,"MICHALAK, SCOTT"
WI,2012,38,SCATTERING,600,0,17,0,32781,12795,19181,805,SCATTERING
WI,2012,38,"WATSON, LEROY",400,0,788,0,32781,12795,19181,805,"WATSON, LEROY"
WI,2012,39,"BORN, MARK L.",200,0,17465,1,28933,11446,17465,22,"BORN, MARK L."
WI,2012,39,"GRIGG, JIM",100,0,11446,0,28933,11446,17465,22,"GRIGG, JIM"
WI,2012,39,SCATTERING,600,0,22,0,28933,11446,17465,22,SCATTERING
WI,2012,40,"PETERSEN, KEVIN DAVID",200,1,21127,1,21403,0,21127,276,"PETERSEN, KEVIN DAVID"
WI,2012,40,SCATTERING,600,0,276,0,21403,0,21127,276,SCATTERING
WI,2012,41,"BALLWEG, JOAN",200,1,15035,1,25958,10906,15035,17,"BALLWEG, JOAN"
WI,2012,41,SCATTERING,600,0,17,0,25958,10906,15035,17,SCATTERING
WI,2012,41,"SORENSON, MELISSA",100,0,10906,0,25958,10906,15035,17,"SORENSON, MELISSA"
WI,2012,42,"COOPER, PAULA",100,0,12567,0,28975,12567,16394,14,"COOPER, PAULA"
WI,2012,42,"RIPP, KEITH",200,1,16394,1,28975,12567,16394,14,"RIPP, KEITH"
WI,2012,42,SCATTERING,600,0,14,0,28975,12567,16394,14,SCATTERING
WI,2012,43,"JORGENSEN, ANDREW EARL",100,1,17612,1,30585,17612,12894,79,"JORGENSEN, ANDREW EARL"
WI,2012,43,SCATTERING,600,0,79,0,30585,17612,12894,79,SCATTERING
WI,2012,43,"WYNN, EVAN",200,1,12894,0,30585,17612,12894,79,"WYNN, EVAN"
WI,2012,44,"KNILANS, JOE",200,1,10571,0,27597,16983,10571,43,"KNILANS, JOE"
WI,2012,44,"KOLSTE, DEBRA",100,0,16983,1,27597,16983,10571,43,"KOLSTE, DEBRA"
WI,2012,44,SCATTERING,600,0,43,0,27597,16983,10571,43,SCATTERING
WI,2012,45,"RINGHAND, JANIS",100,1,15753,1,24712,15753,8906,53,"RINGHAND, JANIS"
WI,2012,45,SCATTERING,600,0,53,0,24712,15753,8906,53,SCATTERING
WI,2012,45,"SCHMIDT, BETH",200,0,8906,0,24712,15753,8906,53,"SCHMIDT, BETH"
WI,2012,46,"HEBL, GARY",100,1,20171,1,31131,20171,10951,9,"HEBL, GARY"
WI,2012,46,SCATTERING,600,0,9,0,31131,20171,10951,9,SCATTERING
WI,2012,46,"SCHAEFER, TRISH",200,0,10951,0,31131,20171,10951,9,"SCHAEFER, TRISH"
WI,2012,47,"BAKK, SANDY",200,0,9054,0,31203,22113,9054,36,"BAKK, SANDY"
WI,2012,47,"KAHL, ROBB",100,0,22113,1,31203,22113,9054,36,"KAHL, ROBB"
WI,2012,47,SCATTERING,600,0,36,0,31203,22113,9054,36,SCATTERING
WI,2012,48,"GRAY, TERRY R.",400,0,4849,0,29296,24375,0,4921,"GRAY, TERRY R."
WI,2012,48,"RYGIEWICZ, JONATHON WILLIAM",600,0,13,0,29296,24375,0,4921,"RYGIEWICZ, JONATHON WILLIAM"
WI,2012,48,"SARGENT, MELISSA AGARD",100,0,24375,1,29296,24375,0,4921,"SARGENT, MELISSA AGARD"
WI,2012,48,SCATTERING,600,0,59,0,29296,24375,0,4921,SCATTERING
WI,2012,49,"BEALS, CAROL",100,0,11977,0,26235,11977,14218,40,"BEALS, CAROL"
WI,2012,49,SCATTERING,600,0,40,0,26235,11977,14218,40,SCATTERING
WI,2012,49,"TRANEL, TRAVIS",200,1,14218,1,26235,11977,14218,40,"TRANEL, TRAVIS"
WI,2012,50,"BROOKS, ED",200,1,12842,1,25533,11945,12842,746,"BROOKS, ED"
WI,2012,50,"JOHNSON, NATHAN",600,0,11,0,25533,11945,12842,746,"JOHNSON, NATHAN"
WI,2012,50,"OLSON, BEN III",400,0,725,0,25533,11945,12842,746,"OLSON, BEN III"
WI,2012,50,SCATTERING,600,0,10,0,25533,11945,12842,746,SCATTERING
WI,2012,50,"SHANAHAN, SARAH ANN",100,0,11945,0,25533,11945,12842,746,"SHANAHAN, SARAH ANN"
WI,2012,51,"MARKLEIN, HOWARD",200,1,14279,1,27539,13238,14279,22,"MARKLEIN, HOWARD"
WI,2012,51,"MAYGRIMM, MAUREEN",100,0,13238,0,27539,13238,14279,22,"MAYGRIMM, MAUREEN"
WI,2012,51,SCATTERING,600,0,22,0,27539,13238,14279,22,SCATTERING
WI,2012,52,"CZISNY, PAUL G.",100,0,10575,0,26899,10575,16313,11,"CZISNY, PAUL G."
WI,2012,52,SCATTERING,600,0,11,0,26899,10575,16313,11,SCATTERING
WI,2012,52,"THIESFELDT, JEREMY",200,1,16313,1,26899,10575,16313,11,"THIESFELDT, JEREMY"
WI,2012,53,"FLEJTER, RYAN",100,0,10410,0,26285,10410,15844,31,"FLEJTER, RYAN"
WI,2012,53,SCATTERING,600,0,31,0,26285,10410,15844,31,SCATTERING
WI,2012,53,"SCHRAA, MICHAEL",200,0,15844,1,26285,10410,15844,31,"SCHRAA, MICHAEL"
WI,2012,54,"ESSLINGER, PAUL J.",200,0,11594,0,29058,17400,11594,64,"ESSLINGER, PAUL J."
WI,2012,54,"HINTZ, GORDON",100,1,17400,1,29058,17400,11594,64,"HINTZ, GORDON"
WI,2012,54,SCATTERING,600,0,64,0,29058,17400,11594,64,SCATTERING
WI,2012,55,"CRAIL, JIM",100,0,10202,0,30408,10202,19142,1064,"CRAIL, JIM"
WI,2012,55,"KAUFERT, DEAN R.",200,1,19142,1,30408,10202,19142,1064,"KAUFERT, DEAN R."
WI,2012,55,"MARTIN, RICH",400,0,1016,0,30408,10202,19142,1064,"MARTIN, RICH"
WI,2012,55,SCATTERING,600,0,48,0,30408,10202,19142,1064,SCATTERING
WI,2012,56,"MURPHY, DAVE",200,0,18306,1,31407,13071,18306,30,"MURPHY, DAVE"
WI,2012,56,SCATTERING,600,0,30,0,31407,13071,18306,30,SCATTERING
WI,2012,56,"SCHOENBOHM, RICHARD B.",100,0,13071,0,31407,13071,18306,30,"SCHOENBOHM, RICHARD B."
WI,2012,57,"GARROW, BRIAN",600,0,668,0,21124,19862,0,1262,"GARROW, BRIAN"
WI,2012,57,SCATTERING,600,0,594,0,21124,19862,0,1262,SCATTERING
WI,2012,57,"SCHABER, PENNY BERNARD",100,1,19862,1,21124,19862,0,1262,"SCHABER, PENNY BERNARD"
WI,2012,58,SCATTERING,600,0,303,0,27248,0,26945,303,SCATTERING
WI,2012,58,"STRACHOTA, PAT",200,1,26945,1,27248,0,26945,303,"STRACHOTA, PAT"
WI,2012,59,"LEMAHIEU, DANIEL R.",200,1,25172,1,25369,0,25172,197,"LEMAHIEU, DANIEL R."
WI,2012,59,SCATTERING,600,0,197,0,25369,0,25172,197,SCATTERING
WI,2012,60,"DUMAN, PERRY",100,0,9682,0,33633,9682,23905,46,"DUMAN, PERRY"
WI,2012,60,SCATTERING,600,0,46,0,33633,9682,23905,46,SCATTERING
WI,2012,60,"STROEBEL, DUEY",200,0,23905,1,33633,9682,23905,46,"STROEBEL, DUEY"
WI,2012,61,"KERKMAN, SAMANTHA J.",200,1,16589,1,29798,13186,16589,23,"KERKMAN, SAMANTHA J."
WI,2012,61,SCATTERING,600,0,23,0,29798,13186,16589,23,SCATTERING
WI,2012,61,"STEINBRINK, JOHN P.",100,1,13186,0,29798,13186,16589,23,"STEINBRINK, JOHN P."
WI,2012,62,"LEMKE, MELISSA",100,0,15054,0,32130,15054,17045,31,"LEMKE, MELISSA"
WI,2012,62,SCATTERING,600,0,31,0,32130,15054,17045,31,SCATTERING
WI,2012,62,"WEATHERSTON, TOM",200,0,17045,1,32130,15054,17045,31,"WEATHERSTON, TOM"
WI,2012,63,"ALBRECHT, KELLEY",100,0,12637,0,30362,12637,17704,21,"ALBRECHT, KELLEY"
WI,2012,63,SCATTERING,600,0,21,0,30362,12637,17704,21,SCATTERING
WI,2012,63,"VOS, ROBIN J.",200,1,17704,1,30362,12637,17704,21,"VOS, ROBIN J."
WI,2012,64,"BARCA, PETER W.",100,1,20264,1,20926,20264,0,662,"BARCA, PETER W."
WI,2012,64,SCATTERING,600,0,662,0,20926,20264,0,662,SCATTERING
WI,2012,65,"OHNSTAD, TOD",100,0,18373,1,18750,18373,0,377,"OHNSTAD, TOD"
WI,2012,65,SCATTERING,600,0,377,0,18750,18373,0,377,SCATTERING
WI,2012,66,"MASON, CORY",100,1,16830,1,17060,16830,0,230,"MASON, CORY"
WI,2012,66,SCATTERING,600,0,230,0,17060,16830,0,230,SCATTERING
WI,2012,67,"BIEGING, DEB",100,0,13325,0,28538,13325,15194,19,"BIEGING, DEB"
WI,2012,67,"LARSON, TOM",200,1,15194,1,28538,13325,15194,19,"LARSON, TOM"
WI,2012,67,SCATTERING,600,0,18,0,28538,13325,15194,19,SCATTERING
WI,2012,67,"SCHULNER, JAYME RYAN",600,0,1,0,28538,13325,15194,19,"SCHULNER, JAYME RYAN"
WI,2012,68,"BERNIER, KATHY",200,1,13758,1,26263,12482,13758,23,"BERNIER, KATHY"
WI,2012,68,SCATTERING,600,0,23,0,26263,12482,13758,23,SCATTERING
WI,2012,68,"SMRIGA, JUDY",100,0,12482,0,26263,12482,13758,23,"SMRIGA, JUDY"
WI,2012,69,"KNOFF, PAUL",100,0,9998,0,25806,9998,15785,23,"KNOFF, PAUL"
WI,2012,69,SCATTERING,600,0,23,0,25806,9998,15785,23,SCATTERING
WI,2012,69,"SUDER, SCOTT",200,1,15785,1,25806,9998,15785,23,"SUDER, SCOTT"
WI,2012,70,SCATTERING,600,0,44,0,26936,13518,13374,44,SCATTERING
WI,2012,70,"VANDERMEER, NANCY L.",200,0,13374,0,26936,13518,13374,44,"VANDERMEER, NANCY L."
WI,2012,70,"VRUWINK, AMY SUE",100,1,13518,1,26936,13518,13374,44,"VRUWINK, AMY SUE"
WI,2012,71,SCATTERING,600,0,70,0,28968,17619,11279,70,SCATTERING
WI,2012,71,"SHANKLAND, KATRINA",100,0,17619,1,28968,17619,11279,70,"SHANKLAND, KATRINA"
WI,2012,71,"TESTIN, PATRICK",200,0,11279,0,28968,17619,11279,70,"TESTIN, PATRICK"
WI,2012,72,"KRUG, SCOTT S.",200,1,14138,1,28185,14029,14138,18,"KRUG, SCOTT S."
WI,2012,72,"PLUESS, JUSTIN D.",100,0,14029,0,28185,14029,14138,18,"PLUESS, JUSTIN D."
WI,2012,72,SCATTERING,600,0,18,0,28185,14029,14138,18,SCATTERING
WI,2012,73,"MILROY, NICK",100,1,22686,1,22953,22686,0,267,"MILROY, NICK"
WI,2012,73,SCATTERING,600,0,267,0,22953,22686,0,267,SCATTERING
WI,2012,74,"BEWLEY, JANET",100,1,18582,1,31509,18582,12911,16,"BEWLEY, JANET"
WI,2012,74,SCATTERING,600,0,16,0,31509,18582,12911,16,SCATTERING
WI,2012,74,"SENDRA, JOHN",200,0,12911,0,31509,18582,12911,16,"SENDRA, JOHN"
WI,2012,75,"RIVARD, ROGER",200,1,13841,0,28334,14456,13841,37,"RIVARD, ROGER"
WI,2012,75,SCATTERING,600,0,37,0,28334,14456,13841,37,SCATTERING
WI,2012,75,"SMITH, STEPHEN",100,0,14456,1,28334,14456,13841,37,"SMITH, STEPHEN"
WI,2012,76,SCATTERING,600,0,285,0,31948,31663,0,285,SCATTERING
WI,2012,76,"TAYLOR, CHRIS",100,0,31663,1,31948,31663,0,285,"TAYLOR, CHRIS"
WI,2012,77,"BERCEAU, TERESE",100,1,27622,1,27801,27622,0,179,"BERCEAU, TERESE"
WI,2012,77,SCATTERING,600,0,179,0,27801,27622,0,179,SCATTERING
WI,2012,78,"DEDERING, JONATHAN",400,0,7323,0,30294,22853,0,7441,"DEDERING, JONATHAN"
WI,2012,78,"HULSEY, BRETT",100,1,22853,1,30294,22853,0,7441,"HULSEY, BRETT"
WI,2012,78,SCATTERING,600,0,118,0,30294,22853,0,7441,SCATTERING
WI,2012,79,"HESSELBEIN, DIANNE",100,0,24683,1,24995,24683,0,312,"HESSELBEIN, DIANNE"
WI,2012,79,SCATTERING,600,0,312,0,24995,24683,0,312,SCATTERING
WI,2012,80,"LAMBERSON, TOM",200,0,11771,0,32675,20864,11771,40,"LAMBERSON, TOM"
WI,2012,80,"POPEROBERTS, SONDY",100,1,20864,1,32675,20864,11771,40,"POPEROBERTS, SONDY"
WI,2012,80,SCATTERING,600,0,40,0,32675,20864,11771,40,SCATTERING
WI,2012,81,"CLARK, FRED",100,1,17829,1,28835,17829,10995,11,"CLARK, FRED"
WI,2012,81,"FROSTMAN, SCOTT",200,0,10995,0,28835,17829,10995,11,"FROSTMAN, SCOTT"
WI,2012,81,SCATTERING,600,0,11,0,28835,17829,10995,11,SCATTERING
WI,2012,82,SCATTERING,600,0,44,0,29972,11896,18032,44,SCATTERING
WI,2012,82,"STONE, JEFFREY A.",200,1,18032,1,29972,11896,18032,44,"STONE, JEFFREY A."
WI,2012,82,"WIEDVINCENT, KATHLEEN",100,0,11896,0,29972,11896,18032,44,"WIEDVINCENT, KATHLEEN"
WI,2012,83,"BROWNLOW, JAMES",100,0,9967,0,33024,9967,23034,23,"BROWNLOW, JAMES"
WI,2012,83,"CRAIG, DAVE",200,0,23034,1,33024,9967,23034,23,"CRAIG, DAVE"
WI,2012,83,SCATTERING,600,0,23,0,33024,9967,23034,23,SCATTERING
WI,2012,84,"KUGLITSCH, MIKE",200,1,18379,1,29325,10882,18379,64,"KUGLITSCH, MIKE"
WI,2012,84,"ROELKE, JESSE J.",100,0,10882,0,29325,10882,18379,64,"ROELKE, JESSE J."
WI,2012,84,SCATTERING,600,0,64,0,29325,10882,18379,64,SCATTERING
WI,2012,85,"MAAS, JIM",400,0,1047,0,28026,13930,13025,1071,"MAAS, JIM"
WI,2012,85,SCATTERING,600,0,24,0,28026,13930,13025,1071,SCATTERING
WI,2012,85,"SNYDER, PATRICK",200,0,13025,0,28026,13930,13025,1071,"SNYDER, PATRICK"
WI,2012,85,"WRIGHT, MANDY",100,0,13930,1,28026,13930,13025,1071,"WRIGHT, MANDY"
WI,2012,86,"HALKOSKI, DENNIS",100,0,13644,0,30867,13644,17175,48,"HALKOSKI, DENNIS"
WI,2012,86,SCATTERING,600,0,48,0,30867,13644,17175,48,SCATTERING
WI,2012,86,"SPIROS, JOHN",200,0,17175,1,30867,13644,17175,48,"SPIROS, JOHN"
WI,2012,87,"RILEY, ELIZABETH",100,0,11100,0,26795,11100,15680,15,"RILEY, ELIZABETH"
WI,2012,87,SCATTERING,600,0,15,0,26795,11100,15680,15,SCATTERING
WI,2012,87,"WILLIAMS, MARY",200,1,15680,1,26795,11100,15680,15,"WILLIAMS, MARY"
WI,2012,88,"BACON, WARD",100,0,13085,0,27566,13085,14445,36,"BACON, WARD"
WI,2012,88,"KLENKE, JOHN",200,1,14445,1,27566,13085,14445,36,"KLENKE, JOHN"
WI,2012,88,SCATTERING,600,0,36,0,27566,13085,14445,36,SCATTERING
WI,2012,89,"NYGREN, JOHN",200,1,16081,1,27232,11129,16081,22,"NYGREN, JOHN"
WI,2012,89,"REINHARD, JOE",100,0,11129,0,27232,11129,16081,22,"REINHARD, JOE"
WI,2012,89,SCATTERING,600,0,22,0,27232,11129,16081,22,SCATTERING
WI,2012,90,"GENRICH, ERIC",100,0,11353,1,18856,11353,7432,71,"GENRICH, ERIC"
WI,2012,90,SCATTERING,600,0,71,0,18856,11353,7432,71,SCATTERING
WI,2012,90,"VANDERLEEST, DAVID",200,0,7432,0,18856,11353,7432,71,"VANDERLEEST, DAVID"
WI,2012,91,SCATTERING,600,0,644,0,23674,23030,0,644,SCATTERING
WI,2012,91,"WACHS, DANA",100,0,23030,1,23674,23030,0,644,"WACHS, DANA"
WI,2012,92,"DANOU, CHRIS",100,1,20308,1,20562,20308,0,254,"DANOU, CHRIS"
WI,2012,92,"DOERR, STEPHEN J.",600,0,50,0,20562,20308,0,254,"DOERR, STEPHEN J."
WI,2012,92,SCATTERING,600,0,204,0,20562,20308,0,254,SCATTERING
WI,2012,93,"PETRYK, WARREN",200,1,15612,1,30742,15114,15612,16,"PETRYK, WARREN"
WI,2012,93,SCATTERING,600,0,16,0,30742,15114,15612,16,SCATTERING
WI,2012,93,"SMITH, JEFF",100,0,15114,0,30742,15114,15612,16,"SMITH, JEFF"
WI,2012,94,"DOYLE, STEVE",100,0,18566,1,30644,18566,12068,10,"DOYLE, STEVE"
WI,2012,94,"EVERS, BRUCE",200,0,12068,0,30644,18566,12068,10,"EVERS, BRUCE"
WI,2012,94,SCATTERING,600,0,10,0,30644,18566,12068,10,SCATTERING
WI,2012,95,"BILLINGS, JILL",100,0,22531,1,22783,22531,0,252,"BILLINGS, JILL"
WI,2012,95,SCATTERING,600,0,252,0,22783,22531,0,252,SCATTERING
WI,2012,96,"JOHNSON, TOM J.",100,0,10426,0,25779,10426,15344,9,"JOHNSON, TOM J."
WI,2012,96,"NERISON, LEE A.",200,1,15344,1,25779,10426,15344,9,"NERISON, LEE A."
WI,2012,96,SCATTERING,600,0,9,0,25779,10426,15344,9,SCATTERING
WI,2012,97,"KRAMER, BILL",200,1,18399,1,28481,10051,18399,31,"KRAMER, BILL"
WI,2012,97,"KRUMINS, MARGA",100,0,10051,0,28481,10051,18399,31,"KRUMINS, MARGA"
WI,2012,97,SCATTERING,600,0,31,0,28481,10051,18399,31,SCATTERING
WI,2012,98,"FARROW, PAUL",200,1,22665,1,32187,9503,22665,19,"FARROW, PAUL"
WI,2012,98,"PRUDENT, ERIC",100,0,9503,0,32187,9503,22665,19,"PRUDENT, ERIC"
WI,2012,98,SCATTERING,600,0,19,0,32187,9503,22665,19,SCATTERING
WI,2012,99,"HIBBARD, THOMAS D.",100,0,8166,0,34495,8166,26314,15,"HIBBARD, THOMAS D."
WI,2012,99,"KAPENGA, CHRIS",200,1,26314,1,34495,8166,26314,15,"KAPENGA, CHRIS"
WI,2012,99,SCATTERING,600,0,15,0,34495,8166,26314,15,SCATTERING
WV,2012,1,"BULL, JUSTIN",200,0,3655,0,64487,38848,25639,0,"BULL, JUSTIN"
WV,2012,1,"JONES, RONNIE D.",100,1,7128,1,64487,38848,25639,0,"JONES, RONNIE D."
WV,2012,1,"SWARTZMILLER, RANDY",100,1,9059,1,64487,38848,25639,0,"SWARTZMILLER, RANDY"
WV,2012,1,"THOMPSON, CARL",200,0,5134,0,64487,38848,25639,0,"THOMPSON, CARL"
WV,2012,2,"DAVIS, LYNN",200,0,3170,0,36084,32914,3170,0,"DAVIS, LYNN"
WV,2012,2,"DISERIO, PHILLIP W.",100,0,3440,1,36084,32914,3170,0,"DISERIO, PHILLIP W."
WV,2012,3,"FERNS, RYAN JAMES",100,1,7431,1,61895,14582,47313,0,"FERNS, RYAN JAMES"
WV,2012,3,"FLUHARTY, SHAWN LUCAS",100,0,7151,0,61895,14582,47313,0,"FLUHARTY, SHAWN LUCAS"
WV,2012,3,"STORCH, ERIKKA LYNN",200,1,10705,1,61895,14582,47313,0,"STORCH, ERIKKA LYNN"
WV,2012,3,"TIGHE, LARRY",200,0,3150,0,61895,14582,47313,0,"TIGHE, LARRY"
WV,2012,4,"EVANS, DAVID A.",200,0,6927,1,62000,34122,27878,0,"EVANS, DAVID A."
WV,2012,4,"FERRO, MICHAEL T.",100,1,8697,1,62000,34122,27878,0,"FERRO, MICHAEL T."
WV,2012,4,"SIDIROPOLIS, DAVID",100,0,6610,0,62000,34122,27878,0,"SIDIROPOLIS, DAVID"
WV,2012,5,"DAVIS, RAYMOND V. III",400,0,761,0,33782,32686,0,1096,"DAVIS, RAYMOND V. III"
WV,2012,5,"PETHTEL, DAVE",100,1,4596,1,33782,32686,0,1096,"PETHTEL, DAVE"
WV,2012,5,"SLOAN, DENZIL W.",400,0,335,0,33782,32686,0,1096,"SLOAN, DENZIL W."
WV,2012,6,"DELAUDER, CHARLES RAY",100,0,1938,0,40871,18245,22626,0,"DELAUDER, CHARLES RAY"
WV,2012,6,"ROMINE, WILLIAM ROGER",200,1,4028,1,40871,18245,22626,0,"ROMINE, WILLIAM ROGER"
WV,2012,7,"IRELAND, LYNWOOD (WOODY)",200,1,5356,1,31311,25955,5356,0,"IRELAND, LYNWOOD (WOODY)"
WV,2012,8,"ANDERSON, BILL",200,0,4842,1,43676,18962,24084,630,"ANDERSON, BILL"
WV,2012,8,"BUCHANAN, BOB",400,0,630,0,43676,18962,24084,630,"BUCHANAN, BOB"
WV,2012,8,"MALONE, DENZIL (BUDDY)",100,0,1778,0,43676,18962,24084,630,"MALONE, DENZIL (BUDDY)"
WV,2012,9,"BORDER, ANNA",200,0,4504,1,41333,20859,20474,0,"BORDER, ANNA"
WV,2012,9,"MARION, JIM",100,0,2357,0,41333,20859,20474,0,"MARION, JIM"
WV,2012,10,"AZINGER, TOM",200,1,12955,1,74699,38663,36036,0,"AZINGER, TOM"
WV,2012,10,"ELLEM, JOHN N.",200,1,12801,1,74699,38663,36036,0,"ELLEM, JOHN N."
WV,2012,10,"GILLESPIE, FRED",200,0,10280,0,74699,38663,36036,0,"GILLESPIE, FRED"
WV,2012,10,"POLING, DAN",100,1,11844,1,74699,38663,36036,0,"POLING, DAN"
WV,2012,11,"ASHLEY, BOB",200,1,4699,1,43304,12941,29270,1093,"ASHLEY, BOB"
WV,2012,11,"MYERS, MARK STEVEN D. C.",400,0,1093,0,43304,12941,29270,1093,"MYERS, MARK STEVEN D. C."
WV,2012,12,"JOHNSON, JUSTIN",400,0,351,0,36097,32304,3442,351,"JOHNSON, JUSTIN"
WV,2012,12,"PHILLIPS, JO BOGGESS",100,0,3131,0,36097,32304,3442,351,"PHILLIPS, JO BOGGESS"
WV,2012,12,"WESTFALL, STEVE",200,0,3442,1,36097,32304,3442,351,"WESTFALL, STEVE"
WV,2012,13,"CADLE, SCOTT",200,0,6149,1,60708,35008,25700,0,"CADLE, SCOTT"
WV,2012,13,"MARTIN, HELEN",100,0,5134,0,60708,35008,25700,0,"MARTIN, HELEN"
WV,2012,13,"PAXTON, BRADY R.",100,1,6663,1,60708,35008,25700,0,"PAXTON, BRADY R."
WV,2012,13,"SCOTT, BRIAN RAY",200,0,6002,0,60708,35008,25700,0,"SCOTT, BRIAN RAY"
WV,2012,14,"BUTLER, JIM",200,0,3368,1,33901,30533,3368,0,"BUTLER, JIM"
WV,2012,14,"WOOD, JIMMIE JR.",100,0,2843,0,33901,30533,3368,0,"WOOD, JIMMIE JR."
WV,2012,15,"ANDES, TROY",200,1,7004,1,42617,0,35770,6847,"ANDES, TROY"
WV,2012,16,"CRAIG, KEVIN J.",100,1,8866,1,77210,45019,32191,0,"CRAIG, KEVIN J."
WV,2012,16,"DAVIS, MIKE",200,0,6013,0,77210,45019,32191,0,"DAVIS, MIKE"
WV,2012,16,"HORNBUCKLE, SEAN",100,0,7339,0,77210,45019,32191,0,"HORNBUCKLE, SEAN"
WV,2012,16,"MILLER, CAROL D.",200,1,8415,1,77210,45019,32191,0,"MILLER, CAROL D."
WV,2012,16,"MORGAN, JAMES H. JR.",100,1,8050,1,77210,45019,32191,0,"MORGAN, JAMES H. JR."
WV,2012,17,"ANKROM, MICHAEL",200,0,4492,0,50253,42141,8112,0,"ANKROM, MICHAEL"
WV,2012,17,"HOLLAND, JOYCE W.",200,0,3620,0,50253,42141,8112,0,"HOLLAND, JOYCE W."
WV,2012,17,"REYNOLDS, DOUG",100,1,7198,1,50253,42141,8112,0,"REYNOLDS, DOUG"
